task_id,contributor_id,label,seconds
1361,179,1,1.07
1361,129,0,34.57
1361,5,0,37.78
1362,78,1,19.62
1362,105,0,24.99
1362,69,0,22.36
1362,137,0,26.38
1362,144,0,32.53
1363,104,0,41.69
1363,152,0,39.06
1363,160,0,1.64
1363,107,0,36.03
1363,133,0,33.91
1364,155,0,35.39
1364,49,0,23.09
1364,109,0,27.48
1364,84,1,24.74
1364,127,1,34.84
1365,79,0,16.38
1365,111,0,36.07
1365,19,0,22.69
1365,196,0,16.92
1365,12,0,31.75
1366,105,0,24.5
1366,137,0,19.7
1366,180,1,1.79
1366,93,0,29.21
1366,158,0,23.43
1367,85,0,26.05
1367,24,0,19.8
1367,43,0,29.33
1367,22,0,26.79
1367,148,0,25.58
1368,128,1,26.75
1368,9,0,21.66
1368,195,1,7.37
1368,18,1,24.09
1368,90,1,25.14
1369,75,1,21.69
1369,193,1,10.44
1369,111,0,30.87
1369,114,1,23.2
1369,46,1,36.31
1370,116,0,26.17
1370,24,0,25.06
1370,137,1,28.57
1370,110,1,32.71
1370,176,1,1.28
1371,25,0,46.28
1371,126,0,32.02
1371,153,0,27.4
1371,69,0,28.64
1371,23,1,34.42
1372,169,0,6.08
1372,148,0,26.55
1372,178,1,1.75
1372,136,0,29.1
1372,199,1,10.19
1373,175,1,2.28
1373,142,0,41.25
1373,167,0,6.12
1373,79,1,38.24
1373,78,1,31.87
1374,158,1,36.5
1374,144,1,47.49
1374,69,1,39.1
1374,151,1,38.68
1374,15,1,40.74
1375,140,1,26.54
1375,109,1,42.78
1375,187,0,1.39
1375,74,0,33.35
1375,67,1,22.61
1376,21,1,32.46
1376,107,0,25.45
1376,147,1,27.0
1376,189,0,0.95
1376,54,1,26.76
1377,146,0,38.89
1377,133,0,30.64
1377,140,1,28.58
1377,43,1,31.63
1377,51,1,37.15
1378,38,0,24.22
1378,171,0,7.79
1378,17,1,29.21
1378,61,0,23.6
1378,34,0,21.2
1379,150,1,27.99
1379,65,1,22.47
1379,114,1,24.58
1379,66,0,23.44
1379,100,0,15.81
1380,42,1,23.94
1380,147,1,31.37
1380,182,1,1.83
1380,35,1,23.89
1380,115,1,18.39
1381,39,1,19.85
1381,14,1,20.71
1381,47,0,21.27
1381,13,1,26.45
1381,81,0,27.11
1382,40,0,27.39
1382,29,1,22.74
1382,28,0,34.36
1382,150,0,31.67
1382,132,0,33.98
1383,126,1,26.78
1383,172,0,4.99
1383,44,1,23.09
1383,193,1,8.88
1383,131,1,26.91
1384,142,1,47.91
1384,85,0,34.29
1384,109,0,39.58
1384,146,0,30.79
1384,148,0,40.24
1385,91,0,9.83
1385,199,1,14.47
1385,54,0,15.62
1385,17,0,27.82
1385,149,0,19.27
1386,24,1,29.68
1386,164,0,8.09
1386,198,1,12.32
1386,188,1,1.48
1386,0,1,24.59
1387,196,0,14.58
1387,126,1,24.22
1387,20,0,36.09
1387,90,0,21.97
1387,173,0,3.08
1388,180,0,1.13
1388,106,1,34.51
1388,76,1,36.93
1388,151,1,35.39
1388,160,0,5.8
1389,184,1,2.53
1389,102,1,37.22
1389,75,1,30.17
1389,119,0,44.97
1389,196,0,15.75
1390,161,0,7.05
1390,78,1,26.17
1390,3,1,25.46
1390,160,0,6.66
1390,169,0,7.83
1391,157,1,11.59
1391,140,1,25.36
1391,179,1,2.22
1391,146,1,18.65
1391,34,0,19.8
1392,169,0,8.78
1392,6,1,28.25
1392,152,1,35.32
1392,187,0,1.97
1392,193,1,11.52
1393,120,1,31.78
1393,36,1,27.12
1393,102,1,23.4
1393,86,1,35.54
1393,116,1,25.66
1394,143,1,22.73
1394,104,0,19.79
1394,91,0,19.57
1394,51,0,33.04
1394,23,0,27.46
1395,131,0,35.59
1395,83,1,37.33
1395,119,1,28.17
1395,142,1,21.02
1395,71,1,33.59
1396,174,0,5.53
1396,134,0,24.39
1396,46,1,31.9
1396,84,1,20.46
1396,34,1,18.87
1397,64,1,30.77
1397,159,1,39.61
1397,188,0,1.18
1397,165,0,4.73
1397,98,1,32.26
1398,30,0,30.68
1398,99,0,22.84
1398,11,0,22.35
1398,115,0,25.02
1398,37,0,16.08
1399,40,0,24.38
1399,82,0,33.43
1399,110,0,16.74
1399,172,0,9.07
1399,65,1,26.08
1400,152,1,21.37
1400,11,1,32.72
1400,161,0,6.86
1400,38,1,27.49
1400,2,1,25.94
1401,168,0,5.12
1401,45,0,24.28
1401,67,0,30.88
1401,53,0,34.51
1401,146,1,21.54
1402,173,0,4.01
1402,33,0,40.49
1402,172,0,2.74
1402,11,0,25.79
1402,8,0,34.17
1403,24,0,21.14
1403,177,1,2.01
1403,122,0,27.47
1403,187,0,1.92
1403,28,0,26.03
1404,57,0,19.33
1404,81,0,25.36
1404,170,0,5.16
1404,41,0,20.42
1404,11,0,23.15
1405,61,0,19.85
1405,152,0,24.01
1405,155,0,28.17
1405,174,0,6.89
1405,75,0,6.48
1406,83,0,31.86
1406,23,1,33.51
1406,3,1,31.2
1406,64,1,27.07
1406,42,0,22.1
1407,99,1,30.77
1407,40,1,29.47
1407,110,1,19.91
1407,105,1,32.45
1407,30,1,18.42
1408,20,0,24.31
1408,55,0,31.09
1408,36,0,31.56
1408,96,0,23.38
1408,83,1,25.1
1409,83,0,20.44
1409,146,1,26.83
1409,107,0,25.6
1409,45,0,26.91
1409,104,0,27.97
1410,160,0,7.51
1410,0,0,30.52
1410,135,0,23.19
1410,39,0,18.29
1410,164,0,4.63
1411,49,1,19.87
1411,139,1,24.51
1411,68,1,29.57
1411,177,1,0.87
1411,44,1,20.29
1412,47,0,23.34
1412,105,0,24.47
1412,118,0,24.04
1412,159,0,26.96
1412,124,0,17.74
1413,84,0,28.18
1413,166,0,3.95
1413,187,1,1.25
1413,8,1,22.43
1413,158,1,29.91
1414,67,1,27.66
1414,140,1,25.56
1414,71,0,24.76
1414,70,1,22.96
1414,31,0,20.98
1415,197,0,9.83
1415,120,1,29.17
1415,151,1,28.45
1415,46,0,33.54
1415,99,1,34.7
1416,30,1,24.59
1416,150,0,31.3
1416,81,1,28.89
1416,97,1,17.4
1416,149,1,29.41
1417,80,0,22.33
1417,175,1,1.84
1417,32,0,26.61
1417,61,0,23.46
1417,163,0,5.64
1418,112,1,21.85
1418,26,1,28.65
1418,21,1,15.33
1418,77,1,23.58
1418,160,0,2.87
1419,191,1,8.88
1419,13,0,22.9
1419,78,0,27.82
1419,60,0,24.83
1419,139,0,21.63
1420,61,0,43.78
1420,84,1,34.48
1420,192,0,12.31
1420,99,1,44.99
1420,193,0,10.95
1421,76,1,23.92
1421,131,1,28.57
1421,90,1,26.9
1421,16,1,23.62
1421,180,1,1.19
1422,178,1,1.6
1422,15,1,30.89
1422,95,1,32.13
1422,90,1,19.17
1422,111,1,21.8
1423,191,1,9.82
1423,91,0,15.73
1423,182,0,1.52
1423,111,1,19.1
1423,185,1,1.53
1424,27,0,20.5
1424,194,1,15.34
1424,112,1,17.9
1424,146,1,32.69
1424,106,0,23.18
1425,133,1,36.85
1425,91,0,38.61
1425,199,1,8.75
1425,149,1,32.56
1425,26,0,40.8
1426,110,0,27.11
1426,47,1,27.17
1426,84,1,19.7
1426,15,0,27.7
1426,42,1,21.61
1427,134,1,40.91
1427,51,1,30.95
1427,136,0,45.79
1427,194,0,13.38
1427,39,1,32.31
1428,25,1,26.2
1428,160,0,2.38
1428,110,0,27.39
1428,33,1,25.56
1428,42,0,25.79
1429,50,1,16.9
1429,92,1,27.36
1429,61,1,25.35
1429,64,1,30.09
1429,105,1,31.85
1430,53,0,26.3
1430,135,1,23.55
1430,83,0,33.91
1430,93,0,28.27
1430,77,0,22.93
1431,155,0,33.34
1431,88,0,21.42
1431,109,0,22.32
1431,77,1,28.82
1431,70,1,29.6
1432,51,1,31.44
1432,13,0,34.34
1432,139,0,24.86
1432,108,0,20.68
1432,71,0,31.45
1433,29,1,34.56
1433,87,0,32.07
1433,4,1,26.53
1433,115,1,29.4
1433,59,0,40.69
1434,158,0,25.35
1434,149,0,30.99
1434,50,1,33.22
1434,68,0,31.8
1434,11,1,32.37
1435,152,0,49.06
1435,167,0,5.92
1435,184,0,0.87
1435,186,0,1.14
1435,66,0,39.5
1436,18,0,27.74
1436,138,0,22.35
1436,154,0,28.72
1436,71,0,26.47
1436,16,0,23.52
1437,181,1,0.73
1437,163,0,6.1
1437,8,0,33.72
1437,112,1,34.01
1437,150,1,32.47
1438,60,0,15.3
1438,62,0,18.36
1438,132,0,30.33
1438,160,0,5.86
1438,18,0,31.45
1439,11,0,33.28
1439,52,1,46.73
1439,47,1,42.28
1439,147,1,32.69
1439,117,1,31.34
1440,61,1,23.75
1440,179,0,2.09
1440,100,1,29.91
1440,153,1,27.93
1440,35,1,14.2
1441,97,1,34.14
1441,59,0,30.07
1441,106,1,33.69
1441,44,1,23.98
1441,187,0,1.72
1442,176,0,1.37
1442,8,1,32.6
1442,132,1,37.52
1442,76,0,28.93
1442,43,1,14.45
1443,79,0,22.5
1443,74,0,29.66
1443,177,1,2.47
1443,179,0,1.08
1443,37,0,20.92
1444,54,0,30.07
1444,113,0,29.37
1444,132,1,20.44
1444,133,0,24.34
1444,89,0,18.23
1445,185,0,1.38
1445,129,1,27.88
1445,26,1,39.34
1445,130,0,34.28
1445,31,0,35.04
1446,84,1,23.48
1446,9,1,27.62
1446,0,1,19.65
1446,190,0,12.16
1446,138,1,30.74
1447,76,0,39.95
1447,121,0,37.93
1447,101,1,30.34
1447,51,1,36.19
1447,176,1,1.9
1448,181,1,1.58
1448,118,1,27.15
1448,137,0,38.79
1448,143,1,34.22
1448,31,1,31.19
1449,10,1,23.86
1449,90,0,35.9
1449,197,0,8.4
1449,70,0,30.46
1449,58,0,28.06
1450,29,0,36.43
1450,110,0,31.18
1450,4,1,45.89
1450,33,0,40.52
1450,56,0,40.07
1451,142,0,27.56
1451,132,0,23.01
1451,66,0,30.82
1451,141,1,30.18
1451,95,0,27.79
1452,147,0,23.62
1452,124,0,32.96
1452,190,1,13.92
1452,36,0,22.82
1452,42,0,21.8
1453,0,1,27.87
1453,160,0,7.64
1453,52,0,26.08
1453,67,1,25.21
1453,186,1,1.56
1454,59,0,37.42
1454,111,0,41.47
1454,97,1,23.2
1454,37,1,35.6
1454,87,1,33.0
1455,45,0,27.55
1455,70,0,27.34
1455,63,0,24.07
1455,193,1,7.86
1455,150,0,30.96
1456,5,1,28.04
1456,193,0,13.17
1456,53,0,6.68
1456,81,0,30.65
1456,21,0,31.22
1457,104,0,23.67
1457,64,1,28.77
1457,60,0,27.13
1457,151,1,34.99
1457,145,1,35.33
1458,188,1,1.31
1458,100,0,22.38
1458,130,0,19.52
1458,111,0,29.4
1458,190,1,15.32
1459,53,1,20.08
1459,35,1,24.55
1459,60,1,29.5
1459,28,1,17.36
1459,50,0,25.24
1460,148,1,27.65
1460,29,1,19.0
1460,159,1,17.51
1460,41,1,23.88
1460,10,1,21.59
1461,122,1,32.17
1461,64,0,39.07
1461,93,0,41.14
1461,145,0,29.96
1461,16,0,39.91
1462,62,1,27.08
1462,166,0,5.23
1462,192,1,17.03
1462,162,0,6.18
1462,157,0,26.62
1463,25,1,24.88
1463,42,0,22.18
1463,180,1,1.89
1463,158,1,31.57
1463,110,0,36.78
1464,151,0,31.6
1464,22,0,19.03
1464,188,1,0.97
1464,97,0,25.94
1464,90,1,33.08
1465,120,0,31.2
1465,196,1,9.75
1465,89,0,43.69
1465,32,1,29.22
1465,156,1,34.17
1466,173,0,8.56
1466,32,1,30.24
1466,20,1,31.81
1466,52,1,30.89
1466,6,0,27.57
1467,136,0,35.09
1467,88,0,36.87
1467,104,0,29.84
1467,141,0,33.33
1467,110,0,31.02
1468,9,1,34.96
1468,44,1,17.07
1468,69,1,23.27
1468,31,0,37.76
1468,192,1,13.68
1469,9,0,21.5
1469,150,1,29.01
1469,59,0,16.53
1469,199,0,13.01
1469,129,0,20.96
1470,36,1,21.37
1470,4,1,32.46
1470,130,1,24.69
1470,125,1,27.03
1470,145,1,22.78
1471,15,1,30.39
1471,151,1,35.04
1471,192,0,5.73
1471,150,1,31.52
1471,40,0,23.5
1472,120,0,33.17
1472,52,0,28.28
1472,104,0,32.78
1472,61,0,24.95
1472,123,0,25.77
1473,94,1,33.11
1473,189,1,1.42
1473,91,0,34.69
1473,35,0,33.91
1473,26,0,16.76
1474,142,0,34.45
1474,114,1,34.49
1474,51,1,29.44
1474,27,1,41.54
1474,186,1,1.42
1475,9,1,29.99
1475,159,0,35.48
1475,97,0,38.49
1475,173,0,6.72
1475,77,0,30.73
1476,117,0,23.42
1476,6,0,14.81
1476,144,0,24.84
1476,170,0,7.04
1476,159,0,28.25
1477,22,0,27.67
1477,177,0,1.56
1477,184,0,1.95
1477,41,1,17.77
1477,126,0,15.86
1478,26,1,27.34
1478,134,0,22.81
1478,29,0,24.32
1478,106,0,17.19
1478,89,0,19.11
1479,29,0,31.09
1479,110,0,28.5
1479,16,0,26.32
1479,78,1,24.92
1479,138,1,30.22
1480,165,0,9.61
1480,28,0,17.74
1480,134,0,23.22
1480,46,0,25.49
1480,19,0,27.33
1481,89,0,19.62
1481,65,1,30.6
1481,91,1,26.39
1481,99,0,30.84
1481,124,0,30.13
1482,186,1,0.51
1482,180,0,1.13
1482,199,0,18.95
1482,82,0,26.7
1482,165,0,4.35
1483,130,0,29.13
1483,184,0,1.88
1483,69,1,19.2
1483,78,0,29.16
1483,38,0,18.33
1484,56,1,21.78
1484,97,0,20.78
1484,115,1,25.2
1484,1,0,16.47
1484,154,0,19.54
1485,23,1,23.11
1485,196,0,11.94
1485,57,0,25.56
1485,172,0,4.02
1485,173,0,5.53
1486,80,0,25.08
1486,86,0,31.79
1486,83,0,26.92
1486,75,0,33.96
1486,155,0,24.5
1487,37,0,21.22
1487,109,0,22.04
1487,113,0,23.32
1487,87,1,21.16
1487,60,0,25.96
1488,117,0,28.17
1488,170,0,6.54
1488,62,0,12.86
1488,94,1,32.32
1488,165,0,8.89
1489,188,1,2.23
1489,145,1,31.46
1489,62,1,34.19
1489,130,1,31.38
1489,93,1,38.15
1490,191,0,15.74
1490,145,0,28.42
1490,151,0,27.11
1490,174,0,3.68
1490,63,0,26.78
1491,24,0,28.03
1491,96,0,24.27
1491,82,1,27.25
1491,20,1,30.11
1491,144,0,32.84
1492,84,0,29.75
1492,81,1,28.78
1492,144,1,33.65
1492,104,1,29.4
1492,193,0,15.91
1493,45,0,17.31
1493,122,0,27.07
1493,168,0,6.27
1493,115,0,40.42
1493,69,0,27.41
1494,116,1,33.8
1494,114,1,25.09
1494,47,1,23.1
1494,23,0,22.45
1494,138,1,33.54
1495,59,0,28.6
1495,133,1,35.91
1495,27,1,24.59
1495,139,1,30.58
1495,179,1,2.53
1496,126,1,30.59
1496,151,1,30.07
1496,168,0,2.14
1496,38,0,25.91
1496,67,1,28.72
1497,1,1,24.87
1497,164,0,4.93
1497,63,0,25.48
1497,129,1,26.26
1497,46,0,32.44
1498,199,0,17.91
1498,127,0,31.3
1498,79,0,28.24
1498,15,0,33.62
1498,83,0,32.96
1499,26,0,27.46
1499,157,1,32.43
1499,131,1,28.24
1499,9,1,31.11
1499,73,1,26.24
1500,132,1,46.88
1500,93,1,24.91
1500,170,0,5.16
1500,139,1,45.26
1500,6,1,23.46
1501,40,0,24.06
1501,3,0,22.63
1501,146,1,27.46
1501,28,0,14.94
1501,105,0,28.12
1502,146,0,30.09
1502,87,1,22.16
1502,130,0,27.61
1502,77,1,16.51
1502,144,0,28.32
1503,69,0,21.58
1503,160,0,6.67
1503,44,0,21.38
1503,38,0,26.83
1503,39,0,24.56
1504,69,1,31.19
1504,14,1,26.28
1504,106,0,25.82
1504,168,0,4.93
1504,35,1,27.13
1505,172,0,4.46
1505,142,0,23.96
1505,10,0,23.31
1505,165,0,3.77
1505,145,1,33.49
1506,108,1,31.84
1506,173,0,5.8
1506,36,1,34.84
1506,162,0,1.56
1506,69,0,24.97
1507,94,1,30.0
1507,27,0,25.8
1507,142,0,37.11
1507,129,0,39.16
1507,120,1,27.3
1508,130,1,25.46
1508,56,0,19.12
1508,195,1,10.62
1508,199,1,15.08
1508,32,1,30.28
1509,47,1,37.41
1509,70,1,37.79
1509,8,1,33.24
1509,127,0,41.85
1509,59,1,38.54
1510,136,0,28.94
1510,115,0,31.14
1510,174,0,5.15
1510,197,0,14.24
1510,63,0,30.39
1511,99,0,16.37
1511,170,0,6.6
1511,130,0,14.23
1511,3,0,29.45
1511,6,0,28.68
1512,197,1,10.78
1512,155,1,33.09
1512,92,1,26.62
1512,36,1,25.42
1512,103,0,20.37
1513,1,0,41.35
1513,80,0,36.65
1513,157,0,34.48
1513,45,0,34.01
1513,177,1,1.36
1514,169,0,6.11
1514,122,0,30.02
1514,13,0,18.5
1514,16,1,17.75
1514,82,0,23.0
1515,82,0,16.27
1515,52,1,31.46
1515,117,1,16.6
1515,24,1,23.77
1515,108,1,24.27
1516,96,0,36.73
1516,78,1,37.02
1516,0,1,36.31
1516,199,0,12.84
1516,80,1,45.62
1517,20,1,39.6
1517,73,0,30.51
1517,69,0,33.98
1517,181,0,1.28
1517,171,0,4.51
1518,58,0,28.77
1518,81,0,33.98
1518,141,0,36.28
1518,147,0,28.15
1518,89,0,37.19
1519,33,0,29.16
1519,187,0,1.55
1519,80,0,20.73
1519,93,0,21.74
1519,86,0,24.19
1520,118,1,33.73
1520,151,1,27.55
1520,166,0,6.56
1520,3,1,30.98
1520,197,1,8.21
1521,49,0,31.46
1521,145,1,30.15
1521,97,1,23.56
1521,138,1,24.43
1521,176,0,1.05
1522,3,0,35.26
1522,158,1,31.94
1522,146,0,38.12
1522,76,0,17.74
1522,46,1,30.27
1523,188,0,2.48
1523,162,0,10.3
1523,198,0,12.44
1523,125,0,41.8
1523,165,0,4.88
1524,57,1,29.74
1524,31,1,32.62
1524,97,1,27.07
1524,189,1,1.37
1524,98,0,31.55
1525,188,1,1.76
1525,23,0,35.16
1525,182,1,1.32
1525,57,0,36.84
1525,98,0,34.29
1526,43,1,26.24
1526,155,1,26.24
1526,149,0,27.24
1526,13,0,24.65
1526,173,0,5.25
1527,121,1,32.77
1527,7,0,38.1
1527,96,0,35.4
1527,64,0,38.35
1527,4,0,20.75
1528,25,0,18.44
1528,99,0,19.83
1528,30,0,25.46
1528,176,1,1.42
1528,109,1,18.49
1529,108,0,32.35
1529,82,1,27.66
1529,84,1,25.9
1529,188,0,1.7
1529,133,1,27.0
1530,105,0,20.01
1530,141,0,19.52
1530,132,1,23.16
1530,176,1,1.28
1530,22,0,25.51
1531,155,0,18.54
1531,71,0,24.49
1531,175,1,2.95
1531,68,0,31.94
1531,98,0,28.27
1532,70,0,29.74
1532,102,1,24.76
1532,53,1,24.2
1532,175,0,1.33
1532,195,0,11.05
1533,53,0,26.41
1533,122,0,31.53
1533,110,0,27.11
1533,184,1,1.68
1533,86,0,26.22
1534,142,1,31.43
1534,173,0,5.22
1534,42,1,29.33
1534,73,1,32.0
1534,195,0,9.85
1535,71,0,26.56
1535,123,1,29.41
1535,5,1,21.75
1535,109,1,30.71
1535,30,0,25.43
1536,37,0,35.85
1536,155,0,32.2
1536,74,0,26.98
1536,46,0,41.07
1536,31,0,26.51
1537,145,0,20.72
1537,96,0,18.66
1537,16,1,22.94
1537,49,0,24.73
1537,36,0,22.53
1538,34,1,36.81
1538,113,1,25.3
1538,131,1,24.44
1538,63,1,27.05
1538,31,1,23.6
1539,21,1,28.33
1539,156,1,28.33
1539,117,1,23.66
1539,74,1,27.38
1539,53,0,26.47
1540,56,1,22.95
1540,42,1,29.07
1540,41,1,34.71
1540,99,0,30.62
1540,71,1,29.37
1541,117,0,23.61
1541,101,0,17.57
1541,140,1,29.84
1541,186,1,0.96
1541,162,0,6.14
1542,34,0,36.78
1542,160,0,5.9
1542,16,0,28.82
1542,118,0,30.29
1542,192,1,10.98
1543,38,1,26.03
1543,159,1,24.4
1543,125,0,20.15
1543,102,1,31.75
1543,115,0,31.19
1544,136,1,36.91
1544,105,1,32.0
1544,2,0,38.34
1544,57,1,38.63
1544,52,0,25.0
1545,90,1,25.26
1545,33,1,25.34
1545,31,1,27.49
1545,117,0,24.53
1545,125,1,19.71
1546,24,0,30.9
1546,83,1,33.96
1546,21,1,33.1
1546,193,0,11.07
1546,127,0,38.72
1547,7,0,36.69
1547,161,0,2.24
1547,86,1,39.76
1547,169,0,7.75
1547,13,1,43.66
1548,29,0,31.41
1548,138,0,24.82
1548,152,1,22.63
1548,12,0,26.5
1548,150,0,15.43
1549,15,1,25.5
1549,163,0,8.8
1549,115,0,32.52
1549,174,0,4.75
1549,0,0,22.53
1550,34,1,25.24
1550,199,0,7.36
1550,97,0,28.29
1550,3,1,31.96
1550,137,0,34.54
1551,111,1,22.42
1551,153,1,27.3
1551,26,1,31.26
1551,86,1,31.48
1551,49,1,25.74
1552,103,0,27.62
1552,165,0,5.68
1552,194,0,14.44
1552,36,1,33.09
1552,71,0,23.54
1553,2,0,24.11
1553,49,1,30.93
1553,109,1,23.64
1553,32,1,15.29
1553,120,1,25.52
1554,45,1,23.81
1554,5,1,27.55
1554,78,0,26.76
1554,0,1,35.04
1554,169,0,4.32
1555,191,1,8.04
1555,151,0,34.31
1555,65,0,40.26
1555,59,0,35.39
1555,179,1,1.22
1556,152,1,33.36
1556,189,0,2.16
1556,71,1,21.81
1556,157,1,31.48
1556,32,0,21.92
1557,29,1,25.34
1557,49,1,31.91
1557,141,1,36.87
1557,20,1,28.6
1557,146,0,25.21
1558,46,1,30.9
1558,136,1,33.64
1558,154,1,29.12
1558,53,1,37.83
1558,112,1,27.27
1559,17,1,30.02
1559,64,1,25.64
1559,24,1,21.11
1559,59,0,28.78
1559,16,0,24.54
1560,105,0,27.36
1560,129,0,22.75
1560,114,0,35.41
1560,80,0,33.71
1560,191,0,9.25
1561,73,0,30.55
1561,8,0,35.44
1561,123,0,32.13
1561,32,1,27.88
1561,114,0,37.02
1562,136,0,24.02
1562,29,0,37.59
1562,66,0,22.92
1562,195,1,16.6
1562,82,0,27.14
1563,14,1,24.85
1563,119,1,21.54
1563,32,1,30.9
1563,15,0,19.82
1563,100,1,29.97
1564,143,1,21.65
1564,104,0,34.7
1564,55,1,26.47
1564,118,1,30.77
1564,48,1,29.37
1565,182,1,1.93
1565,123,1,32.13
1565,155,0,27.65
1565,114,0,30.53
1565,135,0,27.35
1566,57,0,29.63
1566,183,0,1.11
1566,193,1,16.39
1566,106,1,31.47
1566,149,0,30.82
1567,179,1,1.32
1567,199,1,5.35
1567,12,1,26.46
1567,120,1,25.61
1567,174,0,7.24
1568,14,1,24.35
1568,138,0,21.34
1568,147,1,34.92
1568,9,1,29.64
1568,15,0,31.34
1569,5,1,30.12
1569,143,0,18.46
1569,29,1,27.04
1569,41,0,22.83
1569,138,1,28.05
1570,23,0,37.0
1570,121,0,33.99
1570,58,0,32.91
1570,49,0,39.3
1570,82,1,33.64
1571,167,0,6.23
1571,138,0,24.63
1571,126,1,22.4
1571,36,0,33.52
1571,92,0,22.29
1572,188,1,1.83
1572,113,1,24.43
1572,15,0,28.8
1572,173,0,5.78
1572,105,1,24.33
1573,193,0,14.65
1573,22,1,28.61
1573,46,1,36.07
1573,127,1,31.35
1573,3,1,37.37
1574,49,0,29.81
1574,6,0,35.08
1574,56,0,25.23
1574,26,0,29.02
1574,192,1,16.08
1575,78,0,20.0
1575,100,0,19.38
1575,79,0,31.53
1575,65,0,24.36
1575,124,0,20.54
1576,109,1,26.02
1576,141,0,28.14
1576,168,0,7.66
1576,10,0,31.86
1576,40,1,21.31
1577,102,0,26.52
1577,193,0,10.19
1577,154,1,37.11
1577,132,1,35.84
1577,59,0,37.88
1578,28,0,23.44
1578,170,0,7.58
1578,65,0,22.53
1578,101,0,31.91
1578,83,0,27.31
1579,171,0,9.38
1579,93,1,34.59
1579,99,1,23.23
1579,13,1,32.01
1579,75,1,23.92
1580,119,1,25.5
1580,8,0,21.11
1580,179,0,0.74
1580,85,0,25.77
1580,60,0,21.11
1581,43,0,24.81
1581,126,0,17.87
1581,149,0,30.92
1581,0,0,27.98
1581,183,0,1.93
1582,8,1,34.75
1582,75,1,26.16
1582,77,1,28.97
1582,108,1,39.54
1582,147,1,34.55
1583,35,0,28.01
1583,37,0,32.89
1583,104,0,26.18
1583,92,1,31.99
1583,119,1,37.84
1584,98,1,35.21
1584,102,1,34.95
1584,117,0,19.18
1584,173,0,7.66
1584,116,1,26.56
1585,116,1,28.32
1585,6,0,27.46
1585,172,0,4.0
1585,50,1,23.25
1585,95,0,32.71
1586,104,1,33.55
1586,15,0,31.78
1586,13,0,31.97
1586,176,0,0.91
1586,83,0,40.93
1587,120,0,23.66
1587,12,1,28.66
1587,23,0,27.51
1587,168,0,8.03
1587,31,0,28.36
1588,16,1,31.76
1588,36,1,29.66
1588,64,1,42.89
1588,96,1,34.56
1588,3,1,27.15
1589,26,1,19.49
1589,55,0,25.24
1589,146,0,38.64
1589,73,0,13.2
1589,58,0,25.21
1590,47,0,41.43
1590,179,1,1.07
1590,146,1,24.54
1590,29,1,25.12
1590,185,0,2.48
1591,109,0,29.05
1591,27,0,21.03
1591,196,1,10.02
1591,14,0,18.98
1591,51,0,14.94
1592,108,1,27.22
1592,185,0,0.55
1592,134,0,27.6
1592,72,0,27.63
1592,98,0,32.75
1593,89,1,26.56
1593,61,0,30.76
1593,146,1,22.35
1593,179,1,1.47
1593,20,0,30.11
1594,34,1,20.97
1594,33,0,12.11
1594,84,1,19.32
1594,123,1,28.09
1594,184,0,2.27
1595,121,0,33.14
1595,32,0,18.28
1595,92,0,26.45
1595,175,1,1.94
1595,112,0,25.31
1596,66,1,27.07
1596,124,0,24.7
1596,151,0,30.38
1596,81,1,29.95
1596,115,0,24.4
1597,186,0,1.1
1597,19,0,31.93
1597,198,1,16.59
1597,110,1,30.36
1597,160,0,3.58
1598,147,1,20.16
1598,82,1,26.47
1598,75,0,20.26
1598,65,1,20.69
1598,139,1,17.58
1599,96,1,23.73
1599,198,1,10.68
1599,101,1,26.01
1599,123,0,16.28
1599,190,1,11.57
1600,20,0,27.04
1600,187,1,2.54
1600,118,0,26.64
1600,25,0,19.0
1600,80,0,23.91
1601,3,0,31.15
1601,104,1,24.1
1601,29,1,34.87
1601,178,1,1.3
1601,117,1,29.51
1602,157,0,32.91
1602,78,1,23.28
1602,20,0,36.1
1602,46,0,28.81
1602,140,1,29.5
1603,115,1,24.68
1603,87,0,28.59
1603,8,0,34.88
1603,129,0,25.82
1603,52,0,33.52
1604,162,0,4.51
1604,180,0,1.57
1604,94,1,27.07
1604,177,0,1.71
1604,156,1,26.84
1605,168,0,5.05
1605,179,0,1.41
1605,151,1,46.03
1605,69,1,29.61
1605,131,1,46.94
1606,30,1,24.91
1606,66,0,30.95
1606,135,1,26.79
1606,12,0,24.38
1606,133,0,30.6
1607,36,0,38.91
1607,178,0,1.27
1607,108,1,37.92
1607,172,0,9.9
1607,180,0,1.29
1608,77,0,26.12
1608,33,0,26.15
1608,14,1,24.33
1608,81,0,22.77
1608,162,0,4.04
1609,67,0,13.49
1609,62,0,19.7
1609,17,0,31.23
1609,128,0,14.81
1609,50,0,21.22
1610,186,1,1.52
1610,79,1,36.51
1610,29,0,35.83
1610,56,0,34.33
1610,178,0,1.38
1611,182,0,1.46
1611,114,1,33.34
1611,173,0,7.45
1611,195,1,14.12
1611,74,1,21.72
1612,2,1,22.77
1612,87,0,28.72
1612,60,0,24.67
1612,9,1,34.56
1612,139,1,39.91
1613,90,1,41.26
1613,3,1,22.05
1613,187,0,1.74
1613,153,1,20.37
1613,82,1,20.04
1614,109,0,34.5
1614,172,0,5.11
1614,126,0,33.49
1614,41,1,33.76
1614,46,1,33.13
1615,76,0,21.71
1615,19,0,21.35
1615,79,1,29.7
